CustomerID,PersonID,TerritoryID,BusinessEntityID,PersonType,name,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,Name_1,CountryRegionCode,Group
15040,20215,9,20215,IN,George NULL.Lopez,1666.0004,2003-04-24Z,1977-06-10Z,M,0-25000,M,1,1,High School,Manual,1,0,Australia,AU,Pacific
15041,8429,9,8429,IN,Michele NULL.Goel,-370.4292,2003-04-28Z,1977-09-08Z,M,0-25000,F,1,1,High School,Manual,1,0,Australia,AU,Pacific
15042,3952,9,3952,IN,Bryant L.Perez,1666.0004,2003-04-24Z,1977-01-21Z,S,0-25000,M,0,0,Partial College,Manual,0,0,Australia,AU,Pacific
15043,20098,9,20098,IN,Joel A.Gonzalez,1675.4904,2003-04-15Z,1977-05-10Z,S,0-25000,M,0,0,Partial College,Manual,1,0,Australia,AU,Pacific
15044,17524,9,17524,IN,Valerie M.Hu,1705.4818,2003-04-17Z,1977-08-10Z,S,0-25000,F,0,0,Partial College,Manual,1,0,Australia,AU,Pacific
15120,18724,9,18724,IN,Erika NULL.Suarez,3129.0318,2003-04-10Z,1976-02-17Z,M,50001-75000,F,0,0,Bachelors ,Professional,1,2,Australia,AU,Pacific
15121,9350,9,9350,IN,Brendan NULL.Andersen,1000.9108,2003-04-27Z,1976-06-17Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15122,17950,9,17950,IN,Abby T.Raman,3005.3304,2003-04-12Z,1976-12-11Z,S,50001-75000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15123,7838,9,7838,IN,Sergio L.Lopez,26.69,2004-01-28Z,1975-09-26Z,S,50001-75000,M,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15124,13927,9,13927,IN,Wendy A.Hernandez,48.47,2003-11-23Z,1974-11-18Z,S,50001-75000,F,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15125,19349,9,19349,IN,Cory A.Martinez,-21.01,2003-08-19Z,1975-02-07Z,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15126,15947,9,15947,IN,Manuel NULL.Sanchez,65.99,2003-08-24Z,1975-02-21Z,S,75001-100000,M,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15127,18092,9,18092,IN,Wesley K.Yang,3048.3404,2003-04-16Z,1975-02-14Z,S,75001-100000,M,0,0,Bachelors ,Professional,0,2,Australia,AU,Pacific
15128,7133,9,7133,IN,Angelica NULL.Barnes,22.7,2003-10-19Z,1974-05-22Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,4,Australia,AU,Pacific
15129,20519,9,20519,IN,Jennifer M.Patterson,-1315.0892,2003-04-14Z,1973-10-06Z,M,75001-100000,F,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15130,13258,9,13258,IN,Roger V.Ma,320.8636,2003-04-10Z,1973-09-14Z,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15131,12382,9,12382,IN,Lacey L.Sun,-21.01,2004-02-10Z,1972-02-24Z,S,75001-100000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15132,11502,9,11502,IN,Jenny NULL.Pal,83.97,2004-01-28Z,1973-03-22Z,M,75001-100000,F,0,5,High School,Management,1,2,Australia,AU,Pacific
15133,9533,9,9533,IN,Raul R.Rai,3067.3404,2003-04-27Z,1973-07-07Z,M,greater than 100000,M,5,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15134,7207,9,7207,IN,Meagan J.Raman,3029.3904,2003-04-26Z,1972-11-21Z,S,75001-100000,F,0,0,Bachelors ,Professional,1,3,Australia,AU,Pacific
15135,20241,9,20241,IN,Derek M.Kumar,2299.9904,2003-04-24Z,1972-02-15Z,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15136,11847,9,11847,IN,Emma M.Johnson,-10,2003-08-03Z,1972-05-02Z,M,75001-100000,F,0,5,High School,Management,0,3,Australia,AU,Pacific
15137,5108,9,5108,IN,Luke NULL.Foster,37.97,2003-08-19Z,1972-08-13Z,M,75001-100000,M,0,5,High School,Management,1,3,Australia,AU,Pacific
15138,13756,9,13756,IN,Monique J.Hernandez,18.48,2003-08-01Z,1972-06-20Z,S,75001-100000,F,0,5,High School,Management,1,3,Australia,AU,Pacific
15139,13477,9,13477,IN,Colin M.She,-24.99,2003-09-20Z,1971-05-02Z,M,75001-100000,M,0,0,Bachelors ,Professional,0,4,Australia,AU,Pacific
15140,15670,9,15670,IN,Diane A.Bradley,22.7,2003-08-08Z,1971-09-06Z,S,75001-100000,F,0,0,Bachelors ,Professional,0,4,Australia,AU,Pacific
15141,17679,9,17679,IN,Sandra P.Zheng,-31,2004-03-15Z,1971-10-22Z,S,75001-100000,F,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15142,5161,9,5161,IN,Karl NULL.Nara,34.49,2004-02-13Z,1972-05-12Z,M,greater than 100000,M,4,5,High School,Management,1,4,Australia,AU,Pacific
15143,15988,9,15988,IN,Kelvin S.Wang,-2294.9896,2003-04-02Z,1971-06-17Z,M,75001-100000,M,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15144,9819,9,9819,IN,Deanna W.Serrano,-2294.9882,2003-04-07Z,1971-04-04Z,S,75001-100000,F,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15145,20764,9,20764,IN,Crystal A.Lu,2292.7004,2003-04-02Z,1971-07-19Z,S,75001-100000,F,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15146,3162,9,3162,IN,Adriana M.Sara,82.97,2004-01-02Z,1971-06-12Z,M,75001-100000,F,0,5,High School,Management,1,4,Australia,AU,Pacific
15147,17702,9,17702,IN,Clarence R.Chen,22.98,2003-10-21Z,1971-03-16Z,M,75001-100000,M,0,5,High School,Management,1,4,Australia,AU,Pacific
15148,6386,9,6386,IN,James M.West,18.48,2003-09-22Z,1970-07-09Z,M,75001-100000,M,0,0,Bachelors ,Professional,1,4,Australia,AU,Pacific
15149,2690,9,2690,IN,Natalie NULL.Morgan,-21,2003-12-27Z,1970-08-27Z,M,75001-100000,F,0,0,Bachelors ,Professional,0,4,Australia,AU,Pacific
15150,12324,9,12324,IN,Colleen D.Shan,270.8936,2003-04-30Z,1970-05-24Z,M,greater than 100000,F,0,5,High School,Management,0,4,Australia,AU,Pacific
15151,5119,9,5119,IN,Karl M.Shen,-2049.0964,2003-04-17Z,1971-12-14Z,M,greater than 100000,M,0,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15152,18790,9,18790,IN,Meghan J.Moreno,2288.4718,2003-04-07Z,1971-06-15Z,M,greater than 100000,F,0,5,Partial High School,Professional,1,4,Australia,AU,Pacific
15153,2500,9,2500,IN,Kristen R.Li,-19,2003-08-27Z,1971-10-04Z,M,greater than 100000,F,0,5,Partial High School,Professional,0,4,Australia,AU,Pacific
15154,11040,9,11040,IN,Joe NULL.Hernandez,10,2003-09-23Z,1971-09-07Z,M,greater than 100000,M,0,5,Partial High School,Management,1,4,Australia,AU,Pacific
15169,18355,9,18355,IN,Zachary M.Miller,-1231.9392,2003-04-04Z,1953-04-05Z,M,25001-50000,M,3,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
15170,8035,9,8035,IN,Jermaine L.Martinez,-2319.9896,2003-04-18Z,1954-10-21Z,M,75001-100000,M,2,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
15171,11481,9,11481,IN,Destiny NULL.Jones,2327.0218,2003-04-03Z,1954-05-11Z,S,75001-100000,F,2,0,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
15178,9206,9,9206,IN,Drew W.Tang,292.8736,2003-04-20Z,1955-07-19Z,M,75001-100000,M,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15179,10360,9,10360,IN,Jay NULL.Rubio,2246.4704,2003-04-09Z,1956-01-07Z,S,50001-75000,M,2,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
15180,15291,9,15291,IN,Jillian L.Suri,2324.9904,2003-04-10Z,1956-01-23Z,S,50001-75000,F,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15181,4953,9,4953,IN,Rosa P.Huang,2306.9804,2003-04-12Z,1956-08-06Z,S,50001-75000,F,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15182,9745,9,9745,IN,Deanna NULL.Srini,-2319.9896,2003-04-25Z,1956-08-26Z,S,50001-75000,F,2,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15183,8435,9,8435,IN,Michele NULL.Raji,2292.7004,2003-04-11Z,1957-01-20Z,S,50001-75000,F,2,0,High School,Professional,0,2,Australia,AU,Pacific
15184,14513,9,14513,IN,Mathew A.Hernandez,2299.9804,2003-04-20Z,1958-04-27Z,S,greater than 100000,M,0,1,Graduate Degree,Management,1,1,Australia,AU,Pacific
15185,15598,9,15598,IN,Jonathan D.Evans,2317.7004,2003-04-02Z,1958-08-10Z,M,greater than 100000,M,0,1,Graduate Degree,Management,1,1,Australia,AU,Pacific
15186,17447,9,17447,IN,Leah J.Yang,57.69,2003-10-02Z,1958-07-21Z,M,greater than 100000,F,0,1,Graduate Degree,Management,1,2,Australia,AU,Pacific
15192,8628,9,8628,IN,Tasha NULL.Shan,250.8836,2003-04-02Z,1959-10-25Z,S,greater than 100000,F,0,1,Graduate Degree,Management,0,3,Australia,AU,Pacific
15204,9764,9,9764,IN,Deanna S.Gonzalez,310.8836,2003-04-10Z,1967-07-22Z,M,75001-100000,F,4,4,Bachelors ,Professional,1,0,Australia,AU,Pacific
15205,3601,9,3601,IN,Shawna C.Black,288.5608,2003-04-13Z,1967-12-22Z,S,75001-100000,F,4,4,Bachelors ,Professional,1,0,Australia,AU,Pacific
15206,9070,9,9070,IN,Maurice NULL.Andersen,-6.01,2003-12-02Z,1967-04-12Z,M,75001-100000,M,4,4,Bachelors ,Professional,0,0,Australia,AU,Pacific
15207,2845,9,2845,IN,Josue NULL.Diaz,248.5708,2003-04-02Z,1967-12-14Z,S,75001-100000,M,0,0,Graduate Degree,Management,1,0,Australia,AU,Pacific
15208,12312,9,12312,IN,Colleen E.Luo,794.4818,2003-04-08Z,1962-10-05Z,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15209,18339,9,18339,IN,Frank M.Romero,-1235.6264,2003-04-24Z,1962-07-20Z,M,50001-75000,M,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15210,4162,9,4162,IN,Kurt NULL.Raje,727.9704,2003-04-05Z,1962-12-26Z,S,50001-75000,M,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15211,2612,9,2612,IN,Kenneth S.Luo,-1301.9292,2003-04-08Z,1961-03-06Z,S,50001-75000,M,1,0,Partial College,Skilled Manual,0,1,Australia,AU,Pacific
15212,13820,9,13820,IN,Marcus D.Henderson,-6.01,2003-10-15Z,1961-07-14Z,M,50001-75000,M,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15213,13351,9,13351,IN,Briana L.Martin,-769.4882,2003-04-07Z,1961-07-06Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15214,3035,9,3035,IN,Amanda NULL.Jenkins,2349.4804,2003-05-16Z,1966-11-16Z,S,75001-100000,F,0,0,Graduate Degree,Management,0,1,Australia,AU,Pacific
15215,6611,9,6611,IN,Alberto C.Jiménez,2370.4818,2003-05-19Z,1966-09-25Z,S,75001-100000,M,0,0,Graduate Degree,Management,0,1,Australia,AU,Pacific
15216,13855,9,13855,IN,Desiree NULL.Gutierrez,72.67,2003-08-15Z,1960-06-16Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15217,6537,9,6537,IN,Ethan NULL.Jai,18.99,2003-08-19Z,1960-02-19Z,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15218,13398,9,13398,IN,Willie NULL.Johnsen,2240.0018,2003-05-30Z,1965-09-06Z,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15219,12575,9,12575,IN,Clayton A.Chen,245.8936,2003-05-11Z,1965-02-22Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15220,6556,9,6556,IN,Micah J.Liu,280.8936,2003-05-28Z,1964-09-10Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15221,15800,9,15800,IN,Troy P.Arun,270.0408,2003-05-13Z,1964-03-11Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15222,19725,9,19725,IN,Cynthia M.Patel,39.48,2003-12-20Z,1964-09-15Z,M,50001-75000,F,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15223,9665,9,9665,IN,Ebony F.Martin,-2294.9896,2003-05-08Z,1964-11-27Z,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15224,11706,9,11706,IN,Pedro S.Gutierrez,21.03,2003-11-06Z,1964-02-09Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15225,3656,9,3656,IN,Yolanda NULL.Bhat,223.5708,2003-05-02Z,1959-12-10Z,M,75001-100000,F,1,0,Bachelors ,Professional,1,1,Australia,AU,Pacific
15226,14101,9,14101,IN,Lori M.Moreno,-2071.4192,2003-05-15Z,1963-11-05Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,2,Australia,AU,Pacific
15227,2854,9,2854,IN,Harold NULL.Malhotra,307.8636,2003-05-12Z,1963-06-15Z,S,50001-75000,M,0,0,Bachelors ,Professional,1,2,Australia,AU,Pacific
15228,8025,9,8025,IN,Jermaine E.Raman,267.8736,2003-05-23Z,1963-11-02Z,M,50001-75000,M,0,0,Bachelors ,Professional,0,2,Australia,AU,Pacific
15229,9188,9,9188,IN,Calvin NULL.Rai,764.4918,2003-05-07Z,1962-09-01Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15230,15299,9,15299,IN,Jillian D.Vance,-6.04,2004-02-20Z,1962-12-18Z,M,50001-75000,F,5,4,Bachelors ,Professional,1,2,Australia,AU,Pacific
15231,7098,9,7098,IN,Alexia D.Barnes,39.48,2004-04-03Z,1962-04-10Z,M,50001-75000,F,5,4,Partial College,Skilled Manual,0,2,Australia,AU,Pacific
15232,12707,9,12707,IN,Omar I.Ma,5,2003-12-24Z,1961-07-18Z,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15233,7453,9,7453,IN,Tammy NULL.Rodriguez,-34.99,2004-01-07Z,1961-03-10Z,M,50001-75000,F,5,4,Partial College,Skilled Manual,1,3,Australia,AU,Pacific
15234,18561,9,18561,IN,Kathleen C.Moreno,-24.99,2003-09-26Z,1958-07-25Z,S,75001-100000,F,4,0,Bachelors ,Management,1,1,Australia,AU,Pacific
15235,10512,9,10512,IN,Kari NULL.Lopez,121,2003-12-26Z,1960-06-25Z,M,50001-75000,F,3,2,Partial College,Skilled Manual,1,2,Australia,AU,Pacific
15236,19761,9,19761,IN,Brandy I.Kapoor,-6.02,2003-09-30Z,1960-05-07Z,M,50001-75000,F,5,4,Partial College,Skilled Manual,1,3,Australia,AU,Pacific
15237,4314,9,4314,IN,Devon L.Lal,26.69,2003-12-06Z,1960-04-17Z,M,50001-75000,M,5,4,Partial College,Skilled Manual,0,3,Australia,AU,Pacific
15238,14482,9,14482,IN,Jonathon A.Alonso,-6.01,2003-12-13Z,1956-10-16Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15239,7848,9,7848,IN,Sergio D.Rodriguez,28.98,2004-01-20Z,1956-09-07Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Australia,AU,Pacific
15240,13770,9,13770,IN,Monique R.Navarro,-6.01,2004-01-16Z,1953-10-07Z,M,25001-50000,F,2,0,Bachelors ,Management,1,1,Australia,AU,Pacific
15241,8289,9,8289,IN,Geoffrey M.Madan,32.02,2004-01-26Z,1953-05-27Z,M,25001-50000,M,2,0,Bachelors ,Management,1,1,Australia,AU,Pacific
15242,6875,9,6875,IN,Neil NULL.Suarez,15,2004-02-13Z,1953-08-22Z,M,25001-50000,M,2,0,Bachelors ,Management,1,1,Australia,AU,Pacific
15253,3733,9,3733,IN,Barry NULL.Suri,-0.01,2004-02-05Z,1946-07-17Z,M,0-25000,M,5,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15261,10011,9,10011,IN,Carolyn NULL.Torres,19.47,2003-10-10Z,1939-12-21Z,M,25001-50000,F,2,0,Bachelors ,Management,0,2,Australia,AU,Pacific
15262,9856,9,9856,IN,Jan A.Gonzalez,-2071.4192,2003-05-14Z,1940-05-20Z,M,25001-50000,F,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
15263,7777,9,7777,IN,Paige L.Coleman,25.99,2004-04-06Z,1940-12-20Z,M,25001-50000,F,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
15264,20434,9,20434,IN,Peter L.Goel,-29.99,2003-09-21Z,1940-12-20Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
15265,16097,9,16097,IN,Kristopher L.Malhotra,830.4918,2003-05-04Z,1940-08-18Z,S,25001-50000,M,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15266,13779,9,13779,IN,Briana A.Suarez,-1242.4592,2003-05-26Z,1941-04-10Z,M,25001-50000,F,2,0,Bachelors ,Management,1,2,Australia,AU,Pacific
15267,15137,9,15137,IN,Kendra R.Alvarez,734.5018,2003-05-24Z,1942-10-05Z,M,25001-50000,F,2,0,Bachelors ,Management,0,2,Australia,AU,Pacific
15268,2529,9,2529,IN,Shannon F.Wu,-769.4896,2003-05-03Z,1942-10-08Z,S,50001-75000,F,2,0,Graduate Degree,Management,1,1,Australia,AU,Pacific
15425,16189,9,16189,IN,Tina L.Sai,-2071.4192,2003-05-16Z,1944-09-25Z,M,0-25000,F,5,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
15426,8729,9,8729,IN,Cristina N.Kumar,36.95,2003-09-27Z,1944-02-17Z,S,0-25000,F,5,0,High School,Skilled Manual,1,3,Australia,AU,Pacific
15434,18002,9,18002,IN,Brent NULL.Zhou,-29.99,2003-11-02Z,1945-01-19Z,M,0-25000,M,4,0,High School,Skilled Manual,0,2,Australia,AU,Pacific
15435,8295,9,8295,IN,Geoffrey P.Raman,-366.4392,2003-05-11Z,1946-10-12Z,S,25001-50000,M,2,0,Partial College,Clerical,1,2,Australia,AU,Pacific
15436,19651,9,19651,IN,Patricia E.Suri,-1700.9896,2003-05-05Z,1946-09-20Z,S,25001-50000,F,2,0,Partial College,Clerical,1,2,Australia,AU,Pacific
15437,15416,9,15416,IN,Candace NULL.Srini,-25,2004-05-16Z,1947-06-22Z,M,0-25000,F,4,0,High School,Skilled Manual,1,2,Australia,AU,Pacific
15438,10931,9,10931,IN,Arthur NULL.Rodriguez,1712.6804,2003-05-12Z,1947-03-11Z,M,25001-50000,M,2,0,Partial College,Clerical,0,2,Australia,AU,Pacific
15439,15653,9,15653,IN,Mason NULL.Evans,-348.1064,2003-05-06Z,1948-01-15Z,M,0-25000,M,2,1,Partial High School,Clerical,1,2,Australia,AU,Pacific
15464,9602,9,9602,IN,Kristi NULL.Blanco,27.7,2004-03-09Z,1980-04-04Z,M,0-25000,F,0,0,Partial College,Manual,0,1,Australia,AU,Pacific
15465,6358,9,6358,IN,Jacquelyn NULL.Navarro,-5.66,2003-09-03Z,1980-09-03Z,M,0-25000,F,0,0,Partial College,Manual,0,1,Australia,AU,Pacific
15575,4511,9,4511,IN,Alvin B.Ye,-1301.9292,2003-05-02Z,1968-07-13Z,M,50001-75000,M,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
15576,4512,9,4512,IN,Carly J.Raje,-2294.9882,2003-05-27Z,1970-09-19Z,S,75001-100000,F,4,4,Graduate Degree,Management,1,1,Australia,AU,Pacific
15577,3382,9,3382,IN,Mayra E.Malhotra,100.98,2003-10-06Z,1970-02-25Z,M,75001-100000,F,4,4,Graduate Degree,Management,1,1,Australia,AU,Pacific
15578,15624,9,15624,IN,Diane NULL.Gill,303.5608,2003-05-14Z,1970-08-20Z,M,75001-100000,F,4,4,Graduate Degree,Management,1,1,Australia,AU,Pacific
15579,7180,9,7180,IN,Brittany NULL.Coleman,-24.99,2003-08-13Z,1968-01-05Z,S,50001-75000,F,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
15580,11217,9,11217,IN,Ruben NULL.Raman,-1301.9292,2003-05-01Z,1968-02-24Z,M,50001-75000,M,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
15581,3371,9,3371,IN,Toni NULL.Perez,8.97,2004-02-10Z,1968-04-27Z,S,50001-75000,F,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
15582,18075,9,18075,IN,Jeffery A.Cai,750.4818,2003-05-31Z,1968-07-21Z,M,50001-75000,M,2,2,Bachelors ,Professional,1,1,Australia,AU,Pacific
15583,20653,9,20653,IN,Lindsey NULL.Xu,-6.01,2003-12-04Z,1968-09-28Z,S,50001-75000,F,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
15584,11428,9,11428,IN,Christy NULL.Raji,22.7,2003-09-27Z,1967-04-17Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
15585,11124,9,11124,IN,Roy H.Garcia,2302.0218,2003-05-25Z,1967-03-09Z,M,50001-75000,M,5,5,Bachelors ,Professional,1,3,Australia,AU,Pacific
15586,19249,9,19249,IN,Victor NULL.Blanco,272.5408,2003-05-30Z,1969-08-27Z,M,greater than 100000,M,1,0,Graduate Degree,Management,1,0,Australia,AU,Pacific
15587,3485,9,3485,IN,Jessica NULL.Ward,2281.9804,2003-05-22Z,1969-10-14Z,M,greater than 100000,F,1,0,Graduate Degree,Management,1,1,Australia,AU,Pacific
15588,14320,9,14320,IN,Kristy NULL.Alvarez,2196.9718,2003-05-06Z,1969-07-07Z,M,greater than 100000,F,1,0,Graduate Degree,Management,1,1,Australia,AU,Pacific
15589,9044,9,9044,IN,Gilbert NULL.He,2274.9804,2003-05-30Z,1969-04-15Z,M,greater than 100000,M,1,0,Graduate Degree,Management,1,1,Australia,AU,Pacific
15590,10892,9,10892,IN,Marshall J.Wu,2372.9718,2003-05-28Z,1969-03-27Z,M,greater than 100000,M,1,0,Graduate Degree,Management,1,0,Australia,AU,Pacific
15591,10176,9,10176,IN,Darren P.Srini,245.8936,2003-05-05Z,1969-09-22Z,S,greater than 100000,M,1,0,Graduate Degree,Management,1,2,Australia,AU,Pacific
15592,6236,9,6236,IN,Janet L.Moreno,-34.99,2003-08-06Z,1967-04-07Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15593,17187,9,17187,IN,Naomi A.Martin,57.69,2003-09-05Z,1967-09-19Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15594,13997,9,13997,IN,Joanna NULL.Carlson,26.69,2004-06-26Z,1967-03-09Z,S,75001-100000,F,5,5,Graduate Degree,Management,1,2,Australia,AU,Pacific
15595,16084,9,16084,IN,Andre NULL.Sanchez,-2049.0964,2003-05-01Z,1966-02-05Z,M,75001-100000,M,0,0,Bachelors ,Professional,1,0,Australia,AU,Pacific
15596,9622,9,9622,IN,Gilbert NULL.Goel,2302.9618,2003-05-28Z,1966-01-02Z,S,75001-100000,M,2,0,Bachelors ,Professional,1,0,Australia,AU,Pacific
15597,17256,9,17256,IN,Terry NULL.Raji,-2319.9896,2003-05-22Z,1966-02-06Z,M,75001-100000,M,2,0,Bachelors ,Professional,1,0,Australia,AU,Pacific
15598,14049,9,14049,IN,Tanya I.Rubio,43.96,2004-03-22Z,1965-10-21Z,S,50001-75000,F,3,3,Bachelors ,Professional,1,1,Australia,AU,Pacific
15599,5646,9,5646,IN,Darryl R.Ma,8.97,2003-10-21Z,1965-05-21Z,S,50001-75000,M,3,3,Bachelors ,Professional,1,2,Australia,AU,Pacific
15600,12577,9,12577,IN,Josue R.Dominguez,2200.9804,2003-05-03Z,1968-11-02Z,M,50001-75000,M,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15601,17319,9,17319,IN,Naomi C.Moreno,2253.4718,2003-05-26Z,1968-08-12Z,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,Australia,AU,Pacific
15602,11903,9,11903,IN,Warren M.Wu,-21,2003-12-24Z,1968-01-18Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15603,19207,9,19207,IN,Philip M.Blanco,5,2003-10-02Z,1964-09-05Z,M,50001-75000,M,3,3,Bachelors ,Professional,1,2,Australia,AU,Pacific
15604,4084,9,4084,IN,Clifford NULL.Prasad,52.18,2003-12-22Z,1964-12-14Z,M,50001-75000,M,4,4,Bachelors ,Professional,1,2,Australia,AU,Pacific
15605,17305,9,17305,IN,Alan L.Yang,-5,2004-03-30Z,1964-08-24Z,M,50001-75000,M,4,4,Bachelors ,Professional,0,3,Australia,AU,Pacific
15606,3866,9,3866,IN,Marco C.Prasad,-1.04,2003-08-31Z,1964-12-11Z,M,50001-75000,M,4,4,Bachelors ,Professional,1,3,Australia,AU,Pacific
15607,15601,9,15601,IN,Ricky A.Gill,35.49,2004-05-19Z,1964-09-22Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Australia,AU,Pacific
15639,8122,9,8122,IN,Melanie H.Coleman,27.7,2003-10-08Z,1980-03-02Z,M,0-25000,F,0,0,Partial College,Manual,0,1,Australia,AU,Pacific
15640,19011,9,19011,IN,Gary NULL.Gomez,27.7,2003-08-01Z,1980-04-16Z,S,0-25000,M,0,0,Partial College,Manual,1,1,Australia,AU,Pacific
15641,3870,9,3870,IN,Marco L.Sara,45.48,2003-10-24Z,1978-05-04Z,M,0-25000,M,0,0,Partial College,Manual,1,1,Australia,AU,Pacific
15642,4856,9,4856,IN,Cara B.Gao,-2071.4192,2003-05-04Z,1977-08-24Z,S,0-25000,F,0,0,High School,Manual,1,2,Australia,AU,Pacific
15643,12776,9,12776,IN,Omar NULL.Raji,-370.4292,2003-05-03Z,1977-09-20Z,S,0-25000,M,0,0,High School,Manual,1,2,Australia,AU,Pacific
15644,9859,9,9859,IN,Savannah F.Gonzalez,1727.6804,2003-05-15Z,1979-08-20Z,S,0-25000,F,1,1,High School,Manual,0,0,Australia,AU,Pacific
15645,13642,9,13642,IN,Javier NULL.Gill,1666.0018,2003-05-06Z,1979-03-12Z,M,0-25000,M,0,0,Bachelors ,Clerical,0,0,Australia,AU,Pacific
15646,19528,9,19528,IN,Emma A.Kelly,-348.1064,2003-05-19Z,1978-11-03Z,S,0-25000,F,1,1,High School,Manual,0,0,Australia,AU,Pacific
15647,12192,9,12192,IN,Dawn NULL.He,1704.9918,2003-05-10Z,1978-11-20Z,M,0-25000,F,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
15648,8162,9,8162,IN,Edgar A.Gonzalez,1666.0004,2003-05-01Z,1978-09-04Z,M,0-25000,M,0,0,Bachelors ,Clerical,1,0,Australia,AU,Pacific
15715,10261,9,10261,IN,Isabella NULL.Adams,-20,2004-01-30Z,1975-06-20Z,S,50001-75000,F,0,0,Bachelors ,Professional,0,3,Australia,AU,Pacific
15716,11107,9,11107,IN,Roy NULL.Madan,2399.9818,2003-05-23Z,1975-06-20Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,2,Australia,AU,Pacific
